date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:38	25857/25857	---MCZ	200	added ('OK')	application/javascript	etag:W/%226501-19416552778%22	https://fptshop.com.vn/_next/static/chunks/4366-a7b4933edb8ee541.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/4366-a7b4933edb8ee541.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:38	22502/22502	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257e6-19352eed888%22	https://fptshop.com.vn/_next/static/chunks/8974-8f87089972873f2c.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/8974-8f87089972873f2c.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:38	134578/134578	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220db2-193feafded8%22	https://fptshop.com.vn/_next/static/chunks/1598-66645d4dacd3f965.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/1598-66645d4dacd3f965.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:39	23387/23387	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b5b-193fd6015e8%22	https://fptshop.com.vn/_next/static/chunks/5347-53968b1768169891.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/5347-53968b1768169891.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:39	4859/4859	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212fb-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/1000-b69f6de37c5e3add.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/1000-b69f6de37c5e3add.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:39	65435/65435	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ff9b-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/9690-f1b39d97db174c06.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/9690-f1b39d97db174c06.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:39	24428/24428	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f6c-193d92ea4c8%22	https://fptshop.com.vn/_next/static/chunks/5498-7051058d29ef6154.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/5498-7051058d29ef6154.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:40	311038/311038	---MCZ	200	added ('OK')	application/javascript	etag:W/%224befe-193fd6015e8%22	https://fptshop.com.vn/_next/static/chunks/4529-59981c223768dec9.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/4529-59981c223768dec9.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:40	100286/100286	---MCZ	200	added ('OK')	application/javascript	etag:W/%22187be-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/8684-0ad5943cbf70948d.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/8684-0ad5943cbf70948d.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:40	25148/25148	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623c-19416552778%22	https://fptshop.com.vn/_next/static/chunks/7215-86d6779a3ffb5858.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/7215-86d6779a3ffb5858.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:40	13453/13453	---MCZ	200	added ('OK')	application/javascript	etag:W/%22348d-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/4295-ef62debb1480f87f.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/4295-ef62debb1480f87f.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:41	21008/21008	---MCZ	200	added ('OK')	application/javascript	etag:W/%225210-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/9547-43f2f1fa9cac48b6.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/9547-43f2f1fa9cac48b6.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:41	53055/53055	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cf3f-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/1163-efd2908dd085d4d2.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/1163-efd2908dd085d4d2.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:41	51980/51980	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cb0c-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/app/%5B...cates%5D/page-298b71afc99c1fd5.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/app/[...cates]/page-298b71afc99c1fd5.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:41	17678/17678	---MCZ	200	added ('OK')	application/javascript	etag:W/%22450e-193fd6015e8%22	https://fptshop.com.vn/_next/static/chunks/3778-43b78c8e9cb70b46.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/3778-43b78c8e9cb70b46.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:41	102968/102968	---MCZ	200	added ('OK')	application/javascript	etag:W/%2219238-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/app/layout-01804d3bec9352e9.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/app/layout-01804d3bec9352e9.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:42	15957/15957	---MCZ	200	added ('OK')	application/javascript	etag:W/%223e55-19444ad1770%22	https://fptshop.com.vn/_next/static/chunks/app/error-7a9534bc7e15f2ed.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/app/error-7a9534bc7e15f2ed.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:42	108396/108396	---MCZ	200	added ('OK')	text/javascript	etag:a6952f34f30b03da12cf9608f0990763--gzip	https://sp.zalo.me/plugins/sdk.js	C:/My%20Web%20Sites/TMDT_Temple2/sp.zalo.me/plugins/sdk.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:44	3704/3704	---M--	200	added ('OK')	application/javascript	etag:%221554971366.85-3704-2745307575%22	http://static.accesstrade.vn/js/trackingtag/tracking.min.js	C:/My%20Web%20Sites/TMDT_Temple2/static.accesstrade.vn/js/trackingtag/tracking.min.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:44	91381/91381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22164f5-193feafded8%22	https://fptshop.com.vn/_next/static/chunks/polyfills-78c92fac7aa8fdd8.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/_next/static/chunks/polyfills-78c92fac7aa8fdd8.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:44	395577/395577	---MC-	200	added ('OK')	application/javascript	date:Thu,%2009%20Jan%202025%2015:00:00%20GMT	https://www.googletagmanager.com/gtm.js?id=GTM-W84P7P	C:/My%20Web%20Sites/TMDT_Temple2/www.googletagmanager.com/gtma91d.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:45	27387/27387	---M--	200	added ('OK')	image/png	etag:%221cdc8a08fd3f26ee5328bbbd53bbc864af7d482e%22	https://cdn2.fptshop.com.vn/unsafe/360x0/filters:quality(100)/small/logo_main_4_2b9ee82a9e.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/360x0/filters_quality(100)/small/logo_main_4_2b9ee82a9e.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:45	155983/155983	---M--	200	added ('OK')	image/png	etag:%220e59e07159adf76dc30d925dd71a9f5433575f78%22	https://cdn2.fptshop.com.vn/unsafe/1080x0/filters:quality(100)/538x48_7bb021b0f8.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/1080x0/filters_quality(100)/538x48_7bb021b0f8.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:45	124960/124960	---M--	200	added ('OK')	image/png	etag:%22f70e462f6afc35621d6936e871e21f5f4178f408%22	https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/343x48_d5e4d4c998.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/750x0/filters_quality(100)/343x48_d5e4d4c998.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:46	123266/123266	---M--	200	added ('OK')	image/png	etag:%228a8e456a09b5b353d0e00cd420310dd2f00dede7%22	https://cdn2.fptshop.com.vn/unsafe/1080x0/filters:quality(100)/D_Search_L10_84afc16d74.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/1080x0/filters_quality(100)/D_Search_L10_84afc16d74.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:46	94933/94933	---M--	200	added ('OK')	image/png	etag:%22eabfa0d66580abc9feaca3a33dae0075c0f889bc%22	https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/M_Search_L10_3444659b3d.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/750x0/filters_quality(100)/M_Search_L10_3444659b3d.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:46	115006/115006	---M--	200	added ('OK')	image/png	etag:%224d3b9b81c1f19ea335e5976c0cfc7eced99943d7%22	https://cdn2.fptshop.com.vn/unsafe/1080x0/filters:quality(100)/538x48_2_54dfa4c678.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/1080x0/filters_quality(100)/538x48_2_54dfa4c678.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:46	105179/105179	---M--	200	added ('OK')	image/png	etag:%226e25068eb2505064d3479f311476d6435215be6d%22	https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/343x48_2_9e5bab478b.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/750x0/filters_quality(100)/343x48_2_9e5bab478b.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:47	126636/126636	---M--	200	added ('OK')	image/png	etag:%229cce554feda28b672aef41553b303f172abeacf8%22	https://cdn2.fptshop.com.vn/unsafe/1080x0/filters:quality(100)/538x48_1_ad6741ab80.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/1080x0/filters_quality(100)/538x48_1_ad6741ab80.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:47	112263/112263	---M--	200	added ('OK')	image/png	etag:%22f1d0efa203ae63acdd369f333a42c5e5a8520443%22	https://cdn2.fptshop.com.vn/unsafe/1080x0/filters:quality(100)/S1_538x48_1db1bd093f.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/1080x0/filters_quality(100)/S1_538x48_1db1bd093f.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:47	103105/103105	---M--	200	added ('OK')	image/png	etag:%22e4101010dda762e13bcd50b419554271bfb7573c%22	https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/343x48_1_65429aa540.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/750x0/filters_quality(100)/343x48_1_65429aa540.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:47	78610/78610	---M--	200	added ('OK')	image/png	etag:%2283f9ba8f5ce632ed484639a46f11e516e24a9fa6%22	https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/MS_1_343x48_f7bae935e5.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/750x0/filters_quality(100)/MS_1_343x48_f7bae935e5.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:47	4237/4237	---M--	200	added ('OK')	image/png	etag:%22906be668a56ad4bf34485d9b5088f206a01d6983%22	https://cdn2.fptshop.com.vn/unsafe/64x0/filters:quality(100)/small/location_ae6d4783bf.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/64x0/filters_quality(100)/small/location_ae6d4783bf.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:48	6952/6952	---M--	200	added ('OK')	image/png	etag:%2200f489c36480ef6ff20b32275b9988519e8e7cc4%22	https://cdn2.fptshop.com.vn/unsafe/64x0/filters:quality(100)/soc_2f6cbf28ff.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/64x0/filters_quality(100)/soc_2f6cbf28ff.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:48	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22677d0bc5-4d7%22	https://fptshop.com.vn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/TMDT_Temple2/fptshop.com.vn/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:48	79216/79216	---M--	200	added ('OK')	application/javascript	etag:%2265f167b1-13570%22	https://cdp.fpt.vn/sdk/acti/cdp.js	C:/My%20Web%20Sites/TMDT_Temple2/cdp.fpt.vn/sdk/acti/cdp.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:48	1245/1245	---M--	200	added ('OK')	application/javascript	etag:%22664471e0-4dd%22	https://cdp.fpt.vn/sdk/acti/plugins/cdp/index.umd.min.js	C:/My%20Web%20Sites/TMDT_Temple2/cdp.fpt.vn/sdk/acti/plugins/cdp/index.umd.min.js	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:49	19774/19774	---M--	200	added ('OK')	image/png	etag:%224a30602ec2e5cd9b9ccb86eee0fba0fd%22	https://cdn2.fptshop.com.vn/small/location_ae6d4783bf.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/small/location_ae6d4783bf.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:49	64497/64497	---M--	200	added ('OK')	image/png	etag:%22b2e47956738fe4fd23457dc2e07da00ea1fe1733%22	https://cdn2.fptshop.com.vn/unsafe/soc_2f6cbf28ff.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/soc_2f6cbf28ff.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:50	145897/145897	---M--	200	added ('OK')	image/png	etag:%229b7ea2ad8ffb8e31ff7c812787049e9c89f5c5bf%22	https://cdn2.fptshop.com.vn/unsafe/538x48_7bb021b0f8.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/538x48_7bb021b0f8.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:50	97377/97377	---M--	200	added ('OK')	image/png	etag:%225b25b539f5ab0ee3f79394a6e74be98daf07dbad%22	https://cdn2.fptshop.com.vn/unsafe/343x48_d5e4d4c998.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/343x48_d5e4d4c998.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:50	114650/114650	---M--	200	added ('OK')	image/png	etag:%22c163afb3b1dc1b2248a1f673e1c74e9233084ee5%22	https://cdn2.fptshop.com.vn/unsafe/D_Search_L10_84afc16d74.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/D_Search_L10_84afc16d74.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:50	70358/70358	---M--	200	added ('OK')	image/png	etag:%22ad692af363742de2e10066bb5916d19669ca21f6%22	https://cdn2.fptshop.com.vn/unsafe/M_Search_L10_3444659b3d.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/M_Search_L10_3444659b3d.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:51	103637/103637	---M--	200	added ('OK')	image/png	etag:%225a16153748e8d22c032a93f51abd9b1a71264087%22	https://cdn2.fptshop.com.vn/unsafe/538x48_2_54dfa4c678.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/538x48_2_54dfa4c678.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:51	78451/78451	---M--	200	added ('OK')	image/png	etag:%22b619bb98173bcb6c5a6814c49c42ba30e9ac0038%22	https://cdn2.fptshop.com.vn/unsafe/343x48_2_9e5bab478b.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/343x48_2_9e5bab478b.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:51	112425/112425	---M--	200	added ('OK')	image/png	etag:%22af9d971d2b6ae3446d9218ca42eeb771d309766c%22	https://cdn2.fptshop.com.vn/unsafe/538x48_1_ad6741ab80.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/538x48_1_ad6741ab80.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:51	76461/76461	---M--	200	added ('OK')	image/png	etag:%22b7bd03fa37a76434c53ecd5370b2d6b8b4fd5784%22	https://cdn2.fptshop.com.vn/unsafe/343x48_1_65429aa540.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/343x48_1_65429aa540.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:51	104334/104334	---M--	200	added ('OK')	image/png	etag:%22588bc3ea28f486f217d700f41cad7ed09ed9f646%22	https://cdn2.fptshop.com.vn/unsafe/S1_538x48_1db1bd093f.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/S1_538x48_1db1bd093f.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:52	62420/62420	---M--	200	added ('OK')	image/png	etag:%22fa5ce78dd2d053b6db49819dfb5e55f5d58603a5%22	https://cdn2.fptshop.com.vn/unsafe/MS_1_343x48_f7bae935e5.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/MS_1_343x48_f7bae935e5.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:52	6789/6789	---M--	200	added ('OK')	image/png	etag:%22e285f268f3874a71a19f97e271ae5136%22	https://cdn2.fptshop.com.vn/small/133_logo_apple_a96d38701f.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/small/133_logo_apple_a96d38701f.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:53	317409/317409	---M--	200	added ('OK')	image/png	etag:%22805ca3fff55f776c4794bea34979d7feb74f3b0a%22	https://cdn2.fptshop.com.vn/unsafe/apple_cate_thumb_54d3fbb253.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/apple_cate_thumb_54d3fbb253.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:53	29381/29381	---M--	200	added ('OK')	image/png	etag:%22f3c46ec8155fb3c873e36b83a195ce65%22	https://cdn2.fptshop.com.vn/small/samsung_icon_menu_80d224e1c9.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/small/samsung_icon_menu_80d224e1c9.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:53	303160/303160	---M--	200	added ('OK')	image/png	etag:%224a396ebafea6b67f2095a6a906c9121ac6b5c2e9%22	https://cdn2.fptshop.com.vn/unsafe/Samsung_cate_thumb_63c5db19e2.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/Samsung_cate_thumb_63c5db19e2.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:53	7998/7998	---M--	200	added ('OK')	image/png	etag:%22d57672b9715b9ddfab67999c0d50a625%22	https://cdn2.fptshop.com.vn/small/25_logo_oppo_5fa74f12b2.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/small/25_logo_oppo_5fa74f12b2.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:54	360157/360157	---M--	200	added ('OK')	image/png	etag:%22ecda414447a5b04152ed7d2d7baa5613ea9ec0ba%22	https://cdn2.fptshop.com.vn/unsafe/Xiaomi_cate_thumb_5221f28440.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/Xiaomi_cate_thumb_5221f28440.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
11:47:55	390997/390997	---M--	200	added ('OK')	image/png	etag:%22194b47954d007b3e3e7acf30b3ba64f1f672f09c%22	https://cdn2.fptshop.com.vn/unsafe/samsung_galaxy_z_fold6_thumb_3c94cadb15.png	C:/My%20Web%20Sites/TMDT_Temple2/cdn2.fptshop.com.vn/unsafe/samsung_galaxy_z_fold6_thumb_3c94cadb15.png	(from https://fptshop.com.vn/Uploads/images/2015/Tin-Tuc/11/thiet-ke-Samsung-Galaxy-S22-2.jpg)
